user_id,user_location,tweet_created_at,tweet_id,
880511174818877440,Roma Lazio,2021-01-08 19:54:45,1347632855535517698,
1254656996,Samugheo,2021-01-08 19:54:46,1347632859088113669,
3400320676,Raddusa Sicilia ( Italia ),2021-01-08 19:54:51,1347632883754807298,
2173232146,Milano Lombardia,2021-01-08 19:54:53,1347632888557285379,
879276528097427456,Feltre Veneto Italy,2021-01-08 19:54:59,1347632916029992960,
354709695,Civitanova Marche,2021-01-08 19:55:00,1347632919049863168,
1250389134935498752,Reggio Emilia Italia,2021-01-08 19:55:02,1347632926222135297,
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-08 19:55:03,1347632932438089732,
4850962287,Torino Piemonte,2021-01-08 19:55:04,1347632936586272770,
487991752,Italy/Germany,2021-01-08 19:55:07,1347632950037389314,
366175274,Napoli Campania,2021-01-08 19:55:12,1347632967968026625,
2479620311,Nerviano Lombardia,2021-01-08 19:55:13,1347632975282905095,
195782020,Genova Liguria,2021-01-08 19:55:19,1347633001077862405,
292580597,Sanremo (Italia)-Monaco (MC),2021-01-08 19:55:19,1347633001367269376,
3049882818,Miane Veneto,2021-01-08 19:55:24,1347633021453795335,
889890874003517440,Policoro Basilicata,2021-01-08 19:55:29,1347633043096403971,
846123636,Roma,2021-01-08 19:55:37,1347633076776611840,
3065553531,Copacabana Colombia,2021-01-08 19:55:39,1347633082615132160,
14376973,Rome Italy,2021-01-08 19:55:43,1347633100789047296,
810923771045543936,Venice Baker street 221b,2021-01-08 19:55:44,1347633103431491588,
329166379,Roma,2021-01-08 19:55:44,1347633105637679104,
1168795798198464514,Rossano Calabria,2021-01-08 19:55:46,1347633111434223619,
426435191,Toscana,2021-01-08 19:55:46,1347633113724280832,
3354585777,Bologna Emilia Romagna,2021-01-08 19:55:49,1347633125115965447,
51784767,Costigliole d'Asti,2021-01-08 19:55:50,1347633131285860352,
86693223,Cagliari - Sardegna,2021-01-08 19:55:52,1347633139481505797,
1050314425406824448,nata a Palermo vivo nel Veneto,2021-01-08 19:55:53,1347633140253261834,
228772357,Ascoli Piceno Marche,2021-01-08 19:55:54,1347633147022864384,
20303000,Rome,2021-01-08 19:55:55,1347633148344094721,
477757835,pensionato,2021-01-08 19:55:58,1347633162441134080,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 19:55:59,1347633165968547843,
383328707,Lecce Puglia,2021-01-08 19:56:00,1347633169768591363,
111009571,Rome - London,2021-01-08 19:56:03,1347633184549253121,
102340519,Vecchiano Toscana,2021-01-08 19:56:03,1347633184725458944,
1250079154139267074,Taranto Puglia,2021-01-08 19:56:11,1347633216652533765,
30426063,Veneto Italia Gaia,2021-01-08 19:56:17,1347633242816573442,
295332583,Noventa Padovana Veneto,2021-01-08 19:56:20,1347633255948955649,
1250018696183066626,Puglia Italia,2021-01-08 19:56:23,1347633269811113986,
879276528097427456,Feltre Veneto Italy,2021-01-08 19:56:24,1347633271996379143,
708773624,Bergamo   Italy ,2021-01-08 19:56:27,1347633284763807749,
396177398,sdraiata,2021-01-08 19:56:46,1347633364027781127,
541508298,Roma,2021-01-08 19:56:51,1347633383740993539,
1867583196,Nichelino(Torino),2021-01-08 19:56:54,1347633396059672582,
1268924890188517378,Dietro di te....,2021-01-08 19:56:56,1347633404444094464,
3974330788,Firenze Toscana,2021-01-08 19:56:58,1347633415777091584,
2408947867,Milano,2021-01-08 19:57:01,1347633426564841473,
111009571,Rome - London,2021-01-08 19:57:02,1347633429584732160,
1079478389193539585,Trento Trentino-Alto Adige,2021-01-08 19:57:05,1347633441941151745,
596665906,Milano,2021-01-08 19:57:06,1347633446584274945,
388868024,Testa a N. Gambe 10° a SE.,2021-01-08 19:57:10,1347633464120631301,
1252905490952183808,Cagliari Sardinia,2021-01-08 19:57:14,1347633479660556288,
1250389134935498752,Reggio Emilia Italia,2021-01-08 19:57:18,1347633499038212098,
392961988,Magenta,2021-01-08 19:57:21,1347633509788241928,
118302295,valentano vt,2021-01-08 19:57:22,1347633513303068674,
1256290005451972610,Milano Lombardia,2021-01-08 19:57:25,1347633527379079171,
1168795798198464514,Rossano Calabria,2021-01-08 19:57:28,1347633542403133440,
3957910995,Merate Lombardia,2021-01-08 19:57:29,1347633542520594433,
1250083188820631552,Taranto Puglia,2021-01-08 19:57:31,1347633554059100162,
784751042,Sondrio,2021-01-08 19:57:34,1347633566574895104,
1079478389193539585,Trento Trentino-Alto Adige,2021-01-08 19:57:35,1347633569229901825,
2173232146,Milano Lombardia,2021-01-08 19:57:36,1347633572966969344,
14770559,Milano Italy,2021-01-08 19:57:36,1347633573139009536,
846123636,Roma,2021-01-08 19:57:39,1347633587353481216,
889890874003517440,Policoro Basilicata,2021-01-08 19:57:43,1347633603023351809,
4882469440,Lazio Italia,2021-01-08 19:57:44,1347633607746183177,
442740518,Rome Italy,2021-01-08 19:57:46,1347633617682501635,
1250018696183066626,Puglia Italia,2021-01-08 19:57:48,1347633622359146497,
76682963,Prato,2021-01-08 19:57:51,1347633635999035392,
1085278611643551752,Chiavari ,2021-01-08 19:57:56,1347633656223952899,
104854729,Anguillara Sabazia  Rome,2021-01-08 19:57:57,1347633664054669314,
2184955430,nel mondo,2021-01-08 19:57:58,1347633667712167938,
3065553531,Copacabana Colombia,2021-01-08 19:57:59,1347633670409039874,
94561961,Gotham City,2021-01-08 19:58:13,1347633727187415050,
312575868,bologna,2021-01-08 19:58:14,1347633731738210305,
585635100,read my carrd for more infos,2021-01-08 19:58:15,1347633735781519360,
14376973,Rome Italy,2021-01-08 19:58:15,1347633735760568321,
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-08 19:58:17,1347633747307474945,
477757835,pensionato,2021-01-08 19:58:18,1347633748586729472,
3030533474,Mercato San Severino Campania,2021-01-08 19:58:18,1347633748276342785,
3049882818,Miane Veneto,2021-01-08 19:58:18,1347633751224942592,
379670505,Chromatica,2021-01-08 19:58:24,1347633774373310466,
2408947867,Milano,2021-01-08 19:58:26,1347633784091455488,
1250079154139267074,Taranto Puglia,2021-01-08 19:58:28,1347633792224288772,
1250389134935498752,Reggio Emilia Italia,2021-01-08 19:58:32,1347633807164383235,
1250018696183066626,Puglia Italia,2021-01-08 19:58:32,1347633807801856001,
1268924890188517378,Dietro di te....,2021-01-08 19:58:38,1347633834255384579,
585635100,read my carrd for more infos,2021-01-08 19:58:39,1347633839422775296,
396177398,sdraiata,2021-01-08 19:58:41,1347633844854415363,
426435191,Toscana,2021-01-08 19:58:43,1347633856069988360,
489178186,Sul primo treno che passa ,2021-01-08 19:58:43,1347633856388734976,
843233905,MILANO,2021-01-08 19:58:48,1347633874029993985,
608070282,Macerata Marche,2021-01-08 19:58:48,1347633874105495557,
91574000,Where is Waldo?,2021-01-08 19:58:50,1347633884582834186,
92225723,Trento Italy,2021-01-08 19:58:52,1347633890882682881,
889890874003517440,Policoro Basilicata,2021-01-08 19:58:54,1347633902119247874,
358403333,Milan Italy,2021-01-08 19:58:55,1347633904145092609,
3030533474,Mercato San Severino Campania,2021-01-08 19:59:01,1347633931336757254,
846123636,Roma,2021-01-08 19:59:04,1347633941164007433,
1291656504,Cagliari ,2021-01-08 19:59:05,1347633945911943172,
482807298,Roma Lazio,2021-01-08 19:59:07,1347633955625971714,
1048664892,Oristano Sardegna,2021-01-08 19:59:10,1347633966120116230,
968552876032299009,Portoscuso-Buggerru.,2021-01-08 19:59:09,1347633965885255680,
526686477,Pontedera Toscana,2021-01-08 19:59:15,1347633988815478785,
396177398,sdraiata,2021-01-08 19:59:19,1347634006360285188,
947514318219874309,Reggio Emilia - Italy,2021-01-08 19:59:19,1347634007958319104,
453414860,assopito ma vigile ,2021-01-08 19:59:24,1347634024962027522,
3049882818,Miane Veneto,2021-01-08 19:59:24,1347634026060906498,
1014683070,Roma Lazio,2021-01-08 19:59:24,1347634026039959559,
1132933800848232449,Malo (Veneto),2021-01-08 19:59:24,1347634028594274305,
426435191,Toscana,2021-01-08 19:59:28,1347634042536153088,
476136827,Padova/Treviso ,2021-01-08 19:59:34,1347634069501313030,
2173232146,Milano Lombardia,2021-01-08 19:59:35,1347634073733357569,
414941638,Massa-Carrara Toscana,2021-01-08 19:59:36,1347634079265648641,
22035588,Catch me if you can.,2021-01-08 19:59:39,1347634090292486146,
344111812,280714♡ 211115♡,2021-01-08 19:59:40,1347634093002027010,
86693223,Cagliari - Sardegna,2021-01-08 19:59:40,1347634095178842112,
51312569,Asti Piemonte,2021-01-08 19:59:48,1347634125872758784,
1237083006562598912,Marche Italia,2021-01-08 19:59:53,1347634148907888643,
385523327,Roma,2021-01-08 19:59:55,1347634157615276035,
426622785,Milano,2021-01-08 19:59:56,1347634159531995145,
2761177377,Scorzè Veneto,2021-01-08 19:59:56,1347634160182161409,
499917668,Catania,2021-01-08 20:00:01,1347634180377767944,
505018519,Puglia Italia,2021-01-08 20:00:07,1347634207753961473,
2184955430,nel mondo,2021-01-08 20:00:08,1347634210698391558,
110258277,Milano Italy,2021-01-08 20:00:09,1347634215479861249,
311690653,Siena,2021-01-08 20:00:12,1347634227920171008,
449589070,Bologna,2021-01-08 20:00:19,1347634259037712385,
363038863,milano,2021-01-08 20:00:24,1347634277807235074,
396177398,sdraiata,2021-01-08 20:00:26,1347634288808890368,
2654757931,Brescia Lombardia,2021-01-08 20:00:27,1347634291300302848,
961437530,Milano Lombardia,2021-01-08 20:00:28,1347634294878044166,
19284516,Bologna Italy,2021-01-08 20:00:28,1347634297033940992,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:00:32,1347634314054393856,
754241874546884608,Milano Lombardia,2021-01-08 20:00:34,1347634318777135109,
194267122,Roma,2021-01-08 20:00:37,1347634334543568897,
808747393181163520,Verona Veneto,2021-01-08 20:00:38,1347634336384823298,
505018519,Puglia Italia,2021-01-08 20:00:42,1347634352197349376,
2167899593,Trieste Melfi(PZ),2021-01-08 20:00:44,1347634363022929921,
2561561350,Taranto Puglia,2021-01-08 20:00:51,1347634390713643009,
91574000,Where is Waldo?,2021-01-08 20:00:52,1347634397231591431,
3030533474,Mercato San Severino Campania,2021-01-08 20:00:54,1347634402902290434,
14376973,Rome Italy,2021-01-08 20:00:54,1347634403904806913,
2561561350,Taranto Puglia,2021-01-08 20:00:59,1347634426189144064,
1250083188820631552,Taranto Puglia,2021-01-08 20:00:59,1347634427342561280,
1137989534,Roma Lazio,2021-01-08 20:01:04,1347634447580073989,
596665906,Milano,2021-01-08 20:01:05,1347634449475887104,
1168795798198464514,Rossano Calabria,2021-01-08 20:01:06,1347634453804429315,
1250083188820631552,Taranto Puglia,2021-01-08 20:01:12,1347634478286569473,
1079478389193539585,Trento Trentino-Alto Adige,2021-01-08 20:01:14,1347634488436805636,
1132933800848232449,Malo (Veneto),2021-01-08 20:01:18,1347634503204937729,
482807298,Roma Lazio,2021-01-08 20:01:18,1347634505759272963,
596665906,Milano,2021-01-08 20:01:23,1347634526051323904,
9377292,Piacenza Emilia Romagna,2021-01-08 20:01:24,1347634531805917184,
1250083188820631552,Taranto Puglia,2021-01-08 20:01:25,1347634533097730056,
2561561350,Taranto Puglia,2021-01-08 20:01:26,1347634536738398209,
34196694,Torino Piemonte,2021-01-08 20:01:27,1347634543944232963,
3400320676,Raddusa Sicilia ( Italia ),2021-01-08 20:01:32,1347634565628755968,
1243133156519227393,Lodi Lombardia,2021-01-08 20:01:35,1347634577330888708,
1014683070,Roma Lazio,2021-01-08 20:01:36,1347634579264430084,
754241874546884608,Milano Lombardia,2021-01-08 20:01:36,1347634580333977602,
2561561350,Taranto Puglia,2021-01-08 20:01:39,1347634592686215168,
1250083188820631552,Taranto Puglia,2021-01-08 20:01:46,1347634622373519367,
1031476694027255810,Paola Calabria,2021-01-08 20:01:46,1347634624470671361,
2561561350,Taranto Puglia,2021-01-08 20:01:48,1347634631978475521,
240783492,Italia - Asti,2021-01-08 20:01:53,1347634653042257928,
505018519,Puglia Italia,2021-01-08 20:01:54,1347634657697869827,
882541046,siracusa,2021-01-08 20:01:55,1347634659295944707,
1243133156519227393,Lodi Lombardia,2021-01-08 20:01:55,1347634661418217474,
2561561350,Taranto Puglia,2021-01-08 20:01:58,1347634671669174275,
452274334,Rho Italia,2021-01-08 20:02:00,1347634681001422858,
4841486920,voglio un succo e uno xanax,2021-01-08 20:02:03,1347634694465204224,
442740518,Rome Italy,2021-01-08 20:02:04,1347634696000331778,
3307542641,Ancona Marche,2021-01-08 20:02:04,1347634697476648961,
951450392549888001,Perugia Umbria,2021-01-08 20:02:05,1347634702669254657,
1250083188820631552,Taranto Puglia,2021-01-08 20:02:09,1347634717642862598,
2561561350,Taranto Puglia,2021-01-08 20:02:13,1347634736605388807,
66130692,Milano,2021-01-08 20:02:15,1347634745946091529,
2167899593,Trieste Melfi(PZ),2021-01-08 20:02:16,1347634747594452992,
449589070,Bologna,2021-01-08 20:02:16,1347634747657302021,
23926846,Milano (Italy),2021-01-08 20:02:18,1347634756964544512,
1250083188820631552,Taranto Puglia,2021-01-08 20:02:21,1347634771262894081,
2561561350,Taranto Puglia,2021-01-08 20:02:29,1347634801227018240,
21843,Milan Italy,2021-01-08 20:02:32,1347634815911292928,
1614876578,Roma. Con anima al Sud. ,2021-01-08 20:02:34,1347634823230316547,
2479620311,Nerviano Lombardia,2021-01-08 20:02:34,1347634824455086088,
810923771045543936,Venice Baker street 221b,2021-01-08 20:02:37,1347634835871956993,
2561561350,Taranto Puglia,2021-01-08 20:02:38,1347634839059619842,
14376973,Rome Italy,2021-01-08 20:02:38,1347634839688773632,
426622785,Milano,2021-01-08 20:02:38,1347634842360545287,
1250083188820631552,Taranto Puglia,2021-01-08 20:02:39,1347634843442688004,
1073355817,Roma,2021-01-08 20:02:40,1347634847293067266,
492368497,Rimini Emilia Romagna,2021-01-08 20:02:41,1347634853601284097,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:02:42,1347634857510379521,
1281577073291800577,caratteri un riposiziono mente,2021-01-08 20:02:46,1347634874560221185,
2561561350,Taranto Puglia,2021-01-08 20:02:47,1347634877441716229,
425014160,Roma,2021-01-08 20:02:51,1347634893120008195,
1268924890188517378,Dietro di te....,2021-01-08 20:02:51,1347634896278343681,
606546950,Brescia Lombardia,2021-01-08 20:02:53,1347634901609275398,
1845616573,Bergamo Lombardia,2021-01-08 20:02:53,1347634905447075850,
487064233,ko 8,2021-01-08 20:02:55,1347634911562362884,
1250083188820631552,Taranto Puglia,2021-01-08 20:02:55,1347634911843332099,
2561561350,Taranto Puglia,2021-01-08 20:02:58,1347634924006871040,
1243133156519227393,Lodi Lombardia,2021-01-08 20:02:59,1347634929509801985,
1250018696183066626,Puglia Italia,2021-01-08 20:03:03,1347634943376154629,
342677504,Cremona - Italia,2021-01-08 20:03:02,1347634943321583621,
14376973,Rome Italy,2021-01-08 20:03:06,1347634959377379329,
610972828,Milano Lombardia,2021-01-08 20:03:09,1347634971314368516,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:03:11,1347634980978094081,
76682963,Prato,2021-01-08 20:03:12,1347634981326245890,
2561561350,Taranto Puglia,2021-01-08 20:03:12,1347634982341238790,
9377292,Piacenza Emilia Romagna,2021-01-08 20:03:16,1347634998694866946,
1250083188820631552,Taranto Puglia,2021-01-08 20:03:17,1347635003455377408,
2561561350,Taranto Puglia,2021-01-08 20:03:20,1347635017527255043,
376168820,Rossano,2021-01-08 20:03:21,1347635019171426311,
30426063,Veneto Italia Gaia,2021-01-08 20:03:22,1347635023915188224,
420176378,Aci Trezza (CT),2021-01-08 20:03:22,1347635025274089477,
889890874003517440,Policoro Basilicata,2021-01-08 20:03:25,1347635038184214531,
2173232146,Milano Lombardia,2021-01-08 20:03:26,1347635040201670660,
2561561350,Taranto Puglia,2021-01-08 20:03:29,1347635053988360192,
40443639,Siena Tuscany,2021-01-08 20:03:29,1347635056211324929,
1243133156519227393,Lodi Lombardia,2021-01-08 20:03:30,1347635056756580354,
1168795798198464514,Rossano Calabria,2021-01-08 20:03:37,1347635087114969090,
51784767,Costigliole d'Asti,2021-01-08 20:03:42,1347635109780975618,
2561561350,Taranto Puglia,2021-01-08 20:03:43,1347635114646368259,
1254656996,Samugheo,2021-01-08 20:03:47,1347635130333093895,
1180596800,Roma,2021-01-08 20:03:47,1347635130878324740,
88917249,Torino Piemonte,2021-01-08 20:03:50,1347635141460570115,
92225723,Trento Italy,2021-01-08 20:03:51,1347635148028862465,
2561561350,Taranto Puglia,2021-01-08 20:03:54,1347635158506209280,
1085278611643551752,Chiavari ,2021-01-08 20:03:54,1347635160641134594,
426435191,Toscana,2021-01-08 20:03:55,1347635162599870467,
1268924890188517378,Dietro di te....,2021-01-08 20:03:56,1347635165955293185,
2184955430,nel mondo,2021-01-08 20:03:57,1347635172804620288,
2561561350,Taranto Puglia,2021-01-08 20:04:05,1347635207193702401,
5869132,Spilimbergo Friuli-Venezia Giulia,2021-01-08 20:04:07,1347635214672138241,
3049882818,Miane Veneto,2021-01-08 20:04:09,1347635223165546499,
2561561350,Taranto Puglia,2021-01-08 20:04:16,1347635252643164163,
2561561350,Taranto Puglia,2021-01-08 20:04:24,1347635283739750400,
86693223,Cagliari - Sardegna,2021-01-08 20:04:26,1347635292153520129,
426435191,Toscana,2021-01-08 20:04:33,1347635321425571842,
2561561350,Taranto Puglia,2021-01-08 20:04:33,1347635324546129921,
846123636,Roma,2021-01-08 20:04:36,1347635333496795136,
2184955430,nel mondo,2021-01-08 20:04:37,1347635338777415680,
1180596800,Roma,2021-01-08 20:04:38,1347635343676366856,
879276528097427456,Feltre Veneto Italy,2021-01-08 20:04:38,1347635344943050753,
2561561350,Taranto Puglia,2021-01-08 20:04:43,1347635364316524552,
1347148471518846977,Lenno Lombardia,2021-01-08 20:04:46,1347635378388410371,
143813004,Torino,2021-01-08 20:04:50,1347635392179286023,
2561561350,Taranto Puglia,2021-01-08 20:04:52,1347635403495452675,
2851843027,📍Roma 📍Genova,2021-01-08 20:04:53,1347635407660441600,
442740518,Rome Italy,2021-01-08 20:04:54,1347635413058519042,
50331103,Torino Piemonte,2021-01-08 20:04:55,1347635416577564672,
376168820,Rossano,2021-01-08 20:04:58,1347635427012964352,
2561561350,Taranto Puglia,2021-01-08 20:05:03,1347635449783791621,
19315016,firenze,2021-01-08 20:05:09,1347635472596668416,
2561561350,Taranto Puglia,2021-01-08 20:05:18,1347635511972810752,
889890874003517440,Policoro Basilicata,2021-01-08 20:05:20,1347635521321840640,
428197852,provincia di roma,2021-01-08 20:05:21,1347635523704168454,
2561561350,Taranto Puglia,2021-01-08 20:05:30,1347635563449430017,
51784767,Costigliole d'Asti,2021-01-08 20:05:32,1347635569631879170,
90360971,Ventimiglia Liguria,2021-01-08 20:05:33,1347635573754912768,
1168795798198464514,Rossano Calabria,2021-01-08 20:05:35,1347635584110624768,
1256290005451972610,Milano Lombardia,2021-01-08 20:05:36,1347635587944165376,
2561561350,Taranto Puglia,2021-01-08 20:05:41,1347635608253067274,
801046891,Milano Italy,2021-01-08 20:05:42,1347635613974016000,
3049882818,Miane Veneto,2021-01-08 20:05:51,1347635651773149185,
554304817,made in #00122,2021-01-08 20:05:56,1347635670047748102,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:05:58,1347635678406963201,
2173232146,Milano Lombardia,2021-01-08 20:05:58,1347635679774306307,
935155932861992960,Aviano Friuli-Venezia Giulia,2021-01-08 20:06:12,1347635737164980227,
405518190,Trento,2021-01-08 20:06:14,1347635744827994112,
62942295,📌 Lost.. in Translation 📚,2021-01-08 20:06:14,1347635744999927808,
38405427,Al Pub,2021-01-08 20:06:21,1347635776021016576,
1186289803500949506,ksar hellal,2021-01-08 20:06:25,1347635790847893506,
76682963,Prato,2021-01-08 20:06:28,1347635806337462274,
392150617,Roma ,2021-01-08 20:06:31,1347635819046121473,
889890874003517440,Policoro Basilicata,2021-01-08 20:06:32,1347635821067685888,
425014160,Roma,2021-01-08 20:06:32,1347635821336293376,
1159512722888974337,Polentonia,2021-01-08 20:06:37,1347635841569583105,
1256290005451972610,Milano Lombardia,2021-01-08 20:06:37,1347635844442710023,
960709286,Livorno Toscana,2021-01-08 20:06:42,1347635863220580357,
2260566889,Sardegna.Italia.,2021-01-08 20:06:44,1347635872536080384,
485261216,Official,2021-01-08 20:06:45,1347635875568635906,
1333804912396951552,Saint-Raphaël France,2021-01-08 20:06:47,1347635885035155456,
143813004,Torino,2021-01-08 20:06:51,1347635900713492484,
1291656504,Cagliari ,2021-01-08 20:06:54,1347635912780476416,
367665260,Iseo - Italia -,2021-01-08 20:06:56,1347635921215229952,
1250018696183066626,Puglia Italia,2021-01-08 20:07:04,1347635955277115393,
1015159542420856833,Livorno Tuscany,2021-01-08 20:07:08,1347635972910034948,
1007973384070852608,Savignano sul Rubicone Emilia,2021-01-08 20:07:09,1347635976588431360,
1048664892,Oristano Sardegna,2021-01-08 20:07:09,1347635977481838592,
2173232146,Milano Lombardia,2021-01-08 20:07:10,1347635980484927489,
1250083188820631552,Taranto Puglia,2021-01-08 20:07:12,1347635989422993411,
1250389134935498752,Reggio Emilia Italia,2021-01-08 20:07:12,1347635990232510471,
123514831,Roma,2021-01-08 20:07:17,1347636010117697542,
236870177,La Spezia,2021-01-08 20:07:20,1347636024449626114,
3400320676,Raddusa Sicilia ( Italia ),2021-01-08 20:07:21,1347636029340184579,
2184955430,nel mondo,2021-01-08 20:07:22,1347636032175484928,
507183179,Bergamo,2021-01-08 20:07:22,1347636033429581827,
86693223,Cagliari - Sardegna,2021-01-08 20:07:23,1347636033941352448,
452274334,Rho Italia,2021-01-08 20:07:22,1347636033484107776,
460214655,she/her ☾,2021-01-08 20:07:28,1347636055693004802,
312233277,Cagliari,2021-01-08 20:07:31,1347636070758961152,
1250083188820631552,Taranto Puglia,2021-01-08 20:07:32,1347636073896292354,
98893671,Milano Italy,2021-01-08 20:07:36,1347636092393160707,
1108723274794577920,Venezia Veneto,2021-01-08 20:07:38,1347636099913560066,
62942295,📌 Lost.. in Translation 📚,2021-01-08 20:07:40,1347636107874361346,
351736708,Sessa Aurunca Campania,2021-01-08 20:07:42,1347636114497167360,
3030533474,Mercato San Severino Campania,2021-01-08 20:07:46,1347636134516551683,
20597780,Rome Italy,2021-01-08 20:07:47,1347636137133797377,
1149408158,Roma - Perugia,2021-01-08 20:07:49,1347636146285785089,
366175274,Napoli Campania,2021-01-08 20:07:49,1347636146512269314,
41544005,Roma Lazio,2021-01-08 20:07:50,1347636149079179265,
2260566889,Sardegna.Italia.,2021-01-08 20:07:55,1347636169748705283,
810923771045543936,Venice Baker street 221b,2021-01-08 20:07:56,1347636174853181448,
1087783028,Maratea(Pz),2021-01-08 20:07:57,1347636179613736968,
1250083188820631552,Taranto Puglia,2021-01-08 20:07:59,1347636186257481728,
572478832,Milano,2021-01-08 20:08:02,1347636201277284357,
801046891,Milano Italy,2021-01-08 20:08:06,1347636217370865678,
1291656504,Cagliari ,2021-01-08 20:08:09,1347636228510900226,
2173232146,Milano Lombardia,2021-01-08 20:08:10,1347636233787289603,
1145302870679609344,Milano Lombardia,2021-01-08 20:08:12,1347636240460480513,
3065553531,Copacabana Colombia,2021-01-08 20:08:12,1347636243279065088,
777201314354823172,Veneto Italia,2021-01-08 20:08:14,1347636248161226752,
415749407,San Benedetto del Trondheim,2021-01-08 20:08:17,1347636260647677958,
1250083188820631552,Taranto Puglia,2021-01-08 20:08:17,1347636262665154560,
889890874003517440,Policoro Basilicata,2021-01-08 20:08:20,1347636273624834050,
3049882818,Miane Veneto,2021-01-08 20:08:25,1347636294202093568,
960471861262987267,Grosseto Toscana,2021-01-08 20:08:27,1347636304822071299,
244886806,Venice - Torino,2021-01-08 20:08:35,1347636336619040771,
88416869,Milano Lombardia,2021-01-08 20:08:37,1347636344814792705,
2775433504,IT,2021-01-08 20:08:39,1347636352934957061,
1233095010201096198,Napoli Campania,2021-01-08 20:08:40,1347636360732172289,
911583739125338112,Codroipo Friuli-Venezia Giulia,2021-01-08 20:08:44,1347636376561397761,
1250083188820631552,Taranto Puglia,2021-01-08 20:08:47,1347636387147898880,
442740518,Rome Italy,2021-01-08 20:08:50,1347636402557575169,
551161587,Milan Italy,2021-01-08 20:08:53,1347636411927822339,
846123636,Roma,2021-01-08 20:08:54,1347636415706890244,
23112137,Milano,2021-01-08 20:08:56,1347636427002171393,
1039251322317557761,Roma Lazio,2021-01-08 20:09:03,1347636457008209920,
1108723274794577920,Venezia Veneto,2021-01-08 20:09:04,1347636460195885061,
366175274,Napoli Campania,2021-01-08 20:09:10,1347636484904464390,
3030533474,Mercato San Severino Campania,2021-01-08 20:09:11,1347636489123999749,
572478832,Milano,2021-01-08 20:09:13,1347636499068682241,
1256290005451972610,Milano Lombardia,2021-01-08 20:09:22,1347636533734612996,
51784767,Costigliole d'Asti,2021-01-08 20:09:24,1347636542035144705,
817037600099811328,Ascoli Piceno Marche,2021-01-08 20:09:25,1347636547944931328,
41544005,Roma Lazio,2021-01-08 20:09:25,1347636548548915209,
376168820,Rossano,2021-01-08 20:09:26,1347636553854676998,
1250083188820631552,Taranto Puglia,2021-01-08 20:09:29,1347636565141544961,
442740518,Rome Italy,2021-01-08 20:09:34,1347636584955457543,
452274334,Rho Italia,2021-01-08 20:09:37,1347636598922502150,
2333536199,Gorizia Friuli-Venezia Giulia,2021-01-08 20:09:41,1347636615510949893,
14376973,Rome Italy,2021-01-08 20:09:44,1347636625443053571,
2948948513,padova veneto,2021-01-08 20:09:45,1347636633315794946,
1250083188820631552,Taranto Puglia,2021-01-08 20:09:46,1347636635693936644,
1291656504,Cagliari ,2021-01-08 20:09:47,1347636640072790017,
379670505,Chromatica,2021-01-08 20:09:50,1347636650894118916,
388384471,Toscana Italia,2021-01-08 20:09:52,1347636662621319169,
266161485,H-land,2021-01-08 20:09:53,1347636664676528129,
1036560565,Treviso,2021-01-08 20:09:55,1347636673199411202,
1039251322317557761,Roma Lazio,2021-01-08 20:09:58,1347636686575038466,
84069765,GAETA,2021-01-08 20:09:58,1347636687158042626,
433213696,Donnalucata,2021-01-08 20:09:59,1347636691058778112,
476136827,Padova/Treviso ,2021-01-08 20:10:04,1347636709949911041,
2184955430,nel mondo,2021-01-08 20:10:07,1347636722402799624,
415749407,San Benedetto del Trondheim,2021-01-08 20:10:08,1347636728308359175,
1159512722888974337,Polentonia,2021-01-08 20:10:09,1347636731571548162,
232908749,Toscana Italia,2021-01-08 20:10:09,1347636733333151744,
1264279580145319936,Montese  (MO),2021-01-08 20:10:11,1347636741268713475,
191600621,Napoli Campania,2021-01-08 20:10:13,1347636748801744904,
1250083188820631552,Taranto Puglia,2021-01-08 20:10:13,1347636750114574336,
1233095010201096198,Napoli Campania,2021-01-08 20:10:15,1347636758532513794,
1228218354852171776,Italia Lombardia Treviglio ,2021-01-08 20:10:18,1347636770150756354,
311550623,Milano Lombardia,2021-01-08 20:10:19,1347636773011271682,
1188843954432811010,Trapani Sicilia ,2021-01-08 20:10:19,1347636775242620934,
596665906,Milano,2021-01-08 20:10:19,1347636775683035140,
1337492166201970694,Reggio nell'Emilia Emilia Rom,2021-01-08 20:10:21,1347636783937421313,
1221451949532467200,Palau Sardegna,2021-01-08 20:10:23,1347636789125804036,
1168795798198464514,Rossano Calabria,2021-01-08 20:10:30,1347636820033601538,
1250083188820631552,Taranto Puglia,2021-01-08 20:10:32,1347636827394596867,
715901796586270721,Milano Lombardia,2021-01-08 20:10:33,1347636833270824966,
191600621,Napoli Campania,2021-01-08 20:10:37,1347636851759337472,
416364174,Pinerolo Piemonte,2021-01-08 20:10:38,1347636852258463746,
9377292,Piacenza Emilia Romagna,2021-01-08 20:10:42,1347636870780497920,
1073355817,Roma,2021-01-08 20:10:46,1347636886530125828,
507183179,Bergamo,2021-01-08 20:10:53,1347636917135929347,
